,title,page_id,quality
834,Igor Stravinsky,38172,FA
835,James A. Garfield,40400,FA
836,Ming dynasty,43449,FA
837,Felix Mendelssohn,76370,FA
838,Ringo Starr,25832,FA
839,Confirmation bias,59160,FA
840,Mercury (planet),19694,FA
841,Vampire,32362,FA
842,Thomas Beecham,148224,FA
843,Tender Mercies,113445,FA
844,Kennet and Avon Canal,151630,FA
845,Allosaurus,1347,FA
846,Hobey Baker,216480,FA
847,"Ann Arbor, Michigan",2067,FA
848,Albert Pierrepoint,242465,FA
849,Willamette River,79491,FA
850,Double florin,208593,FA
851,Barbara Bush,163047,FA
852,Triangulum,30659,FA
853,Star Trek V: The Final Frontier,145359,FA
854,Phoolan Devi,44541,FA
855,Augustus,1273,FA
856,"Æthelwulf, King of Wessex",48571,FA
857,Orca,17011,FA
858,Kes (Star Trek),27087,FA
859,Josiah Willard Gibbs,37332,FA
860,SMS Gneisenau,193164,FA
861,Killdeer,276101,FA
862,Star Trek III: The Search for Spock,206879,FA
863,"Prince Albert Victor, Duke of Clarence and Avondale",166344,FA
864,Nancy Mitford,125819,FA
865,Dr. No (novel),47974,FA
866,Horace Greeley,171486,FA
867,Edmund I,10354,FA
868,Wilco,78598,FA
869,Xenon,34139,FA
870,A Wizard of Earthsea,2890,FA
871,Order of Canada,160112,FA
872,To Autumn,236263,FA
873,Hubert Walter,153664,FA
874,James Chadwick,174316,FA
875,Alexander II Zabinas,161685,FA
876,"Hamilton, Ontario",14288,FA
877,Courtney Love,5655,FA
878,Frank Zappa,10672,FA
879,Final Fantasy IX,52758,FA
880,Ancient Egypt,874,FA
881,Black stork,237790,FA
882,Robert of Jumièges,153661,FA
883,Alice in Chains,50214,FA
884,Disco Demolition Night,309106,FA
885,Dementia with Lewy bodies,227167,FA
886,Supernova,27680,FA
887,Battle of the Coral Sea,61992,FA
888,Myles Standish,97774,FA
889,Redshift,26262,FA
890,Carl Nielsen,97817,FA
891,Bix Beiderbecke,41535,FA
892,Pygmy hippopotamus,61334,FA
893,Roland TR-808,158696,FA
894,Ashton-under-Lyne,308036,FA
895,USS Kearsarge (BB-5),190291,FA
896,Isabella Beeton,179727,FA
897,Donkey Kong 64,153421,FA
898,Cirrus cloud,47510,FA
899,Velociraptor,32529,FA
900,Edward Teller,37782,FA
901,Lumen Field,206812,FA
902,Mauna Loa,158835,FA
903,USS Constitution,32298,FA
904,Theobald of Bec,153654,FA
905,Star Trek: The Motion Picture,277006,FA
906,Circinus,211816,FA
907,Grim Fandango,81065,FA
908,Tennessine,67611,FA
909,Galaxy Science Fiction,151686,FA
910,Theodosius III,73964,FA
911,Georg Solti,163633,FA
912,Ozzie Smith,22790,FA
913,Lavanify,217394,FA
914,The Shawshank Redemption,30625,FA
915,Galileo project,13077,FA
916,Turtle,37751,FA
917,Comet Hyakutake,141738,FA
918,Edward the Martyr,47382,FA
919,Adrian Boult,147537,FA
920,David Kelly (weapons expert),271261,FA
921,Stanley Bruce,167807,FA
922,Menstrual cycle,88003,FA
923,Wolf,33702,FA
924,Planescape: Torment,156756,FA
925,John Glenn,58702,FA
926,Statue of Liberty,28617,FA
927,Messiah (Handel),149131,FA
928,Janet Jackson,60070,FA
929,Blade Runner,3746,FA
930,Kelpie,199921,FA
931,John Barrymore,68065,FA
932,Sovereign (British coin),266325,FA
933,George Mason,224314,FA
934,Apollo 16,1970,FA
935,1896 Summer Olympics,48644,FA
936,Banff National Park,209131,FA
937,Imagism,103246,FA
938,Lady Gregory,221377,FA
939,Germanium,12242,FA
940,Frigatebird,183143,FA
941,Appaloosa,81740,FA
942,Leo Ornstein,216986,FA
943,Mayfly,246333,FA
944,Texas Revolution,38711,FA
945,Huldrych Zwingli,13602,FA
946,Battle of Milne Bay,179516,FA
947,Paul Tibbets,199511,FA
948,Germany,11867,FA
949,Gray's Inn,207886,FA
950,Isidor Isaac Rabi,196999,FA
951,Bedřich Smetana,140422,FA
952,Zenobia,43382,FA
953,Chinese classifier,304719,FA
954,Theodore II Laskaris,74220,FA
955,Flag of Canada,97066,FA
956,Privy Council (United Kingdom),24451,FA
957,Dilwale Dulhania Le Jayenge,274258,FA
958,"Æthelberht, King of Wessex",48587,FA
959,Michael Tippett,147156,FA
960,It's That Man Again,147644,FA
961,Wendell Willkie,34134,FA
962,Battle of Tippecanoe,91853,FA
963,243 Ida,47263,FA
964,Bee-eater,63229,FA
965,Rebecca Clarke (composer),275536,FA
966,James Russell Lowell,254091,FA
967,Deinonychus,236856,FA
968,Louis Rwagasore,200155,FA
969,Singer Building,306929,FA
970,The Great Gatsby,76033,FA
971,Mother India,235406,FA
972,Major depressive disorder,8389,FA
973,To Kill a Mockingbird,73408,FA
974,Final Fantasy,10974,FA
975,...And Justice for All (album),164381,FA
976,The Diary of a Nobody,242123,FA
977,Marble Madness,157562,FA
978,Alan Bush,64598,FA
979,John C. Calhoun,52110,FA
980,Yasser Arafat,34289,FA
981,Pedro I of Brazil,81480,FA
982,Alec Douglas-Home,175847,FA
983,Leucippus,17924,FA
984,Tau Ceti,31307,FA
985,Operation Crossroads,227519,FA
986,Daniel Boone,71792,FA
987,South Asian river dolphin,267307,FA
988,"Æthelbald, King of Wessex",48585,FA
989,Regents of the University of California v. Bakke,169477,FA
990,"Arlington, Washington",138192,FA
991,Margaret Murray,20208,FA
992,George VI,46755,FA
993,M-theory,20406,FA
994,Final Fantasy VII,52756,FA
995,Áedán mac Gabráin,192974,FA
996,Falstaff (opera),37885,FA
997,Manchester City F.C.,165813,FA
998,Barbara McClintock,55188,FA
999,Smilodon,169071,FA
1000,Morihei Ueshiba,20069,FA
1001,1952 Winter Olympics,143562,FA
1002,Magnavox Odyssey,77262,FA
1003,William IV,43271,FA
1004,Exmoor,273436,FA
1005,Don Bradman,87021,FA
1006,Francis Poulenc,144508,FA
1007,Dodo,8420,FA
1008,Caesar cipher,48405,FA
1009,Secret of Mana,306470,FA
1010,Sesame Street,48064,FA
1011,Electron,9476,FA
1012,Marjory Stoneman Douglas,287938,FA
1013,Manitoba,18926,FA
1014,Vannevar Bush,32767,FA
1015,Marcian,53739,FA
1016,Asteroid belt,47264,FA
1017,SMS Lützow,300668,FA
1018,Biscayne National Park,176544,FA
1019,Maniac Mansion,19668,FA
1020,Apollo 7,1773,FA
1021,INS Vikrant (1961),15442,FA
1022,Sadruddin Aga Khan,227494,FA
1023,Sun,26751,FA
1024,O. G. S. Crawford,266034,FA
1025,Isis,37753,FA
1026,Francis Walsingham,51106,FA
1027,Thorium,30044,FA
1028,The Fifth Element,143809,FA
1029,Hey Jude,155452,FA
1030,Metroid Prime,292736,FA
1031,Dungeons & Dragons,7940,FA
1032,Master of Puppets,18756,FA
1033,Nancy Cartwright,113158,FA
1034,Telescopium,30664,FA
1035,Wulfhere of Mercia,145321,FA
1036,Laika,18739,FA
1037,Alan Shepard,63727,FA
1038,A Vindication of the Rights of Woman,2834,FA
1039,Earth,9228,FA
1040,William Shakespeare,32897,FA
1041,William de Corbeil,155816,FA
1042,Phil Hartman,100840,FA
1043,Huey Long,102446,FA
1044,William Gibson,33119,FA
1045,Ranavalona I,156883,FA
1046,Titania (moon),219664,FA
1047,Remain in Light,309803,FA
1048,Raiders of the Lost Ark,54166,FA
1049,Neil Armstrong,21247,FA
1050,Dark Angel (American TV series),45929,FA
1051,Armenian genocide,140376,FA
1052,American Beauty (1999 film),44122,FA
1053,Northern gannet,251885,FA
1054,Microscopium,19924,FA
1055,Smooth newt,71097,FA
1056,Cleveland,5951,FA
1057,The Red Badge of Courage,61958,FA
1058,James VI and I,269055,FA
1059,Kharijites,296037,FA
1060,Rolls-Royce Merlin,39032,FA
1061,Pitta,264037,FA
1062,The Thing (1982 film),30809,FA
1063,Robert Catesby,199956,FA
1064,Battle of Bosworth Field,3793,FA
1065,Manta ray,50838,FA
1066,Steller's sea cow,60411,FA
1067,Everglades National Park,185216,FA
1068,Red Skelton,248708,FA
1069,Johannes Kepler,15736,FA
1070,Joseph Priestley,40176,FA
1071,Manchester Bolton & Bury Canal,151898,FA
1072,Borscht,216990,FA
1073,Liberty Bell,145450,FA
1074,John Le Mesurier,163382,FA
1075,American paddlefish,269945,FA
1076,New Jersey Devils,66743,FA
1077,Howard Florey,40494,FA
1078,John C. Breckinridge,89141,FA
1079,Tiruchirappalli,186160,FA
1080,Winter War,33924,FA
1081,Alexandra of Denmark,48918,FA
1082,Murasaki Shikibu,42758,FA
1083,Aspasia,231443,FA
1084,George Harrison,12731,FA
1085,Water rail,311236,FA
1086,The Mummy (1999 film),253828,FA
1087,Symphony No. 4 (Mahler),190057,FA
1088,Warwick Castle,182896,FA
1089,Cat's Eye Nebula,250882,FA
1090,Gough Whitlam,12454,FA
1091,September Morn,86774,FA
1092,Empress Matilda,48951,FA
1093,Stephen Crane,57799,FA
1094,Japanese aircraft carrier Akagi,188590,FA
1095,Ganymede (moon),54211,FA
1096,Callisto (moon),43126,FA
1097,John A. Macdonald,15912,FA
1098,Pied currawong,221167,FA
1099,Euclidean algorithm,10377,FA
1100,General relativity,12024,FA
1101,Samantha Smith,162279,FA
1102,Auriga (constellation),209960,FA
1103,W. E. B. Du Bois,89988,FA
1104,Sideshow Bob,64910,FA
1105,Calgary Stampede,140795,FA
1106,Jackie Robinson,16193,FA
1107,Coeliac disease,63526,FA
1108,Ralph Vaughan Williams,79448,FA
1109,Northern bald ibis,237145,FA
1110,Megadeth,20653,FA
1111,Triton (moon),44371,FA
1112,V. Gordon Childe,77127,FA
1113,William of Tyre,44755,FA
1114,Great auk,12552,FA
1115,Liverpool F.C.,18119,FA
1116,Herbert Greenfield,233737,FA
1117,The Beatles,29812,FA
1118,Gabriel Fauré,73087,FA
1119,USS Congress (1799),262008,FA
1120,Megabat,86367,FA
1121,Pattern Recognition (novel),265667,FA
1122,Moe Berg,278492,FA
1123,Carolina Panthers,6610,FA
1124,Bodiam Castle,259110,FA
1125,Damon Hill,78249,FA
1126,I. M. Pei,15155,FA
1127,Maple syrup,19886,FA
1128,Princess Alice of Battenberg,293253,FA
1129,Yao Ming,240989,FA
1130,Sally Ride,94289,FA
1131,Doom (1993 video game),8521,FA
1132,Rigel,26463,FA
1133,Ukiyo-e,43351,FA
1134,Mark Hanna,162249,FA
1135,Kingdom Hearts (video game),210873,FA
1136,Interstate 82,93824,FA
1137,John Knox,37252,FA
1138,Chagas disease,7012,FA
1139,Margaret Fuller,311144,FA
1140,Greed (1924 film),73930,FA
1141,Common starling,250046,FA
1142,Opeth,45851,FA
1143,Baseball,3850,FA
1144,German battleship Bismarck,141871,FA
1145,European nightjar,195656,FA
1146,Baleen whale,231030,FA
1147,Apollo 10,1966,FA
1148,"Frederick III, German Emperor",151116,FA
1149,Battle of Crécy,58916,FA
1150,The Legend of Zelda: Oracle of Seasons and Oracle of Ages,303772,FA
1151,Ninety-five Theses,188050,FA
1152,H II region,206947,FA
1153,Elvis Presley,9288,FA
1154,Mariah Carey,19499,FA
1155,Aaron Sorkin,206442,FA
1156,Prostate cancer,88078,FA
1157,Bald eagle,4401,FA
1158,Happy Chandler,304107,FA
1159,Nuremberg trials,21875,FA
1160,New wave of British heavy metal,209218,FA
1161,Australian Defence Force,67538,FA
1162,Kate Winslet,52707,FA
1163,Halley's Comet,46083,FA
1164,Paulinus of York,180869,FA
1165,Martin Bucer,153642,FA
1166,Communication,5177,FA
1167,Spiro Agnew,39075,FA
1168,Zhang Heng,34542,FA
1169,USS Arizona,188086,FA
1170,Pierre Monteux,163531,FA
1171,Georg Forster,43667,FA
1172,Uncle Tom's Cabin,71989,FA
1173,White dwarf,33501,FA
1174,The Raven,78750,FA
1175,Marilyn Monroe,19318,FA
1176,Ranavalona III,271544,FA
1177,American Airlines Flight 77,1902,FA
1178,Jack Parsons,102915,FA
1179,Otto Klemperer,160071,FA
1180,Montana-class battleship,40396,FA
1181,Kirsten Dunst,17450,FA
1182,Han dynasty,43460,FA
1183,White stork,237782,FA
1184,Pinkerton (album),198474,FA
1185,Antiochus X Eusebes,168058,FA
1186,Frank Borman,80897,FA
1187,Highway 61 Revisited,145975,FA
1188,Right whale,301737,FA
1189,South Pacific (musical),167964,FA
1190,Tara Lipinski,205707,FA
1191,Titan (moon),47402,FA
1192,Tiberius III,252506,FA
1193,Mary Anning,38334,FA
1194,"Stephen, King of England",28953,FA
1195,James G. Blaine,16208,FA
1196,Las Meninas,222127,FA
1197,Niandra LaDes and Usually Just a T-Shirt,266477,FA
1198,Epacris impressa,61363,FA
1199,Jacques Offenbach,65414,FA
1200,Fort Ticonderoga,46710,FA
1201,Ronald Reagan,25433,FA
1202,Japanese aircraft carrier Kaga,65568,FA
1203,Archimedes,1844,FA
1204,James Joyce,15600,FA
1205,George Lansbury,166964,FA
1206,New Romantics (song),203302,FA
1207,John Calvin,15930,FA
1208,Technetium,30041,FA
1209,Æthelbald of Mercia,84137,FA
1210,Ryan White,44990,FA
1211,Antbird,263286,FA
1212,Platypus,23749,FA
1213,P. G. Wodehouse,63342,FA
1214,Premier League,11250,FA
1215,Stanley Holloway,158990,FA
1216,Bernard Quatermass,292186,FA
1217,Chariot racing,265965,FA
1218,Death Valley National Park,46793,FA
1219,The King and I,60862,FA
1220,Shunzhi Emperor,263101,FA
1221,Surfer Rosa,238429,FA
1222,Charles I of Anjou,39833,FA
1223,Globular cluster,12866,FA
1224,Battle of Zama,164286,FA
1225,If (magazine),155571,FA
1226,Richard Wagner,25452,FA
1227,White-bellied sea eagle,201634,FA
1228,PlayStation (console),23964,FA
1229,Dinosaur,8311,FA
1230,Laurence of Canterbury,18557,FA
1231,Cabbage,55115,FA
1232,Lethbridge,293349,FA
1233,Alexander of Greece,160210,FA
1234,Battle of Barnet,50072,FA
1235,Nevado del Ruiz,292993,FA
1236,Hubble Deep Field,216601,FA
1237,Interstate 8,86026,FA
1238,Corona Australis,6424,FA
1239,Periodic table,23053,FA
1240,Irakli Tsereteli,309142,FA
1241,Giraffe,12717,FA
1242,Welding,44883,FA
1243,Len Deighton,54085,FA
1244,Uranus,44475,FA
1245,The Legend of Zelda: Majora's Mask,165824,FA
1246,Unas,80888,FA
1247,Arthur Gould (rugby union),242464,FA
1248,The Cabinet of Dr. Caligari,173650,FA
1249,Kim Clijsters,262793,FA
1250,École Polytechnique massacre,58376,FA
1251,Mulholland Drive (film),20786,FA
1252,"John Bingham, 7th Earl of Lucan",219048,FA
1253,Super Mario 64,100062,FA
1254,Mutiny on the Bounty,69406,FA
1255,Matthew Boulton,250764,FA
1256,Ernest Shackleton,60004,FA
1257,Speed of light,28736,FA
1258,George Herriman,175928,FA
1259,Hydrogen,13255,FA
1260,Arthur Sifton,233742,FA
1261,Dookie,195457,FA
1262,Battle of Villers-Bocage,204517,FA
1263,Apollo 12,1967,FA
1264,Kylie Minogue,16894,FA
1265,Nebular hypothesis,212374,FA
1266,Andrew Jackson,1623,FA
1267,The Rite of Spring,163417,FA
1268,Benjamin Britten,64437,FA
1269,Secretarybird,205716,FA
1270,South of Heaven,208995,FA
1271,Orpheus in the Underworld,47203,FA
1272,The Notorious B.I.G.,142510,FA
1273,Mistle thrush,185116,FA
1274,Mary of Teck,48419,FA
1275,Willie wagtail,214576,FA
1276,Round the Horne,51602,FA
1277,Ezra Pound,44203,FA
1278,Buzz Aldrin,65777,FA
1279,Rastafari,42132,FA
1280,Georges Feydeau,65415,FA
1281,Boeing 777,89260,FA
1282,Lung cancer,18450,FA
1283,Scorpion,28922,FA
1284,Sesame Workshop,48083,FA
1285,John Barbirolli,149875,FA
1286,Sega CD,29032,FA
1287,Tecumseh,200966,FA
1288,Genetics,12266,FA
1289,Derek Jeter,218947,FA
1290,Millipede,100340,FA
1291,Daspletosaurus,195485,FA
1292,Aylesbury duck,272599,FA
1293,Mick Jagger,57187,FA
1294,Hippocampus,53948,FA
1295,Hippopotamus,37764,FA
1296,Hockey Hall of Fame,74098,FA
1297,Neville Chamberlain,21453,FA
1298,Rock Steady (album),167809,FA
1299,Brad Pitt,44849,FA
1300,Bobby Orr,86913,GA
1301,USS Florida (BB-30),189820,GA
1302,New Jersey Route 147,264706,GA
1303,Roger Federer,262376,GA
1304,"Rosendale (CDP), New York",127480,GA
1305,Hypoglossal nerve,243330,GA
1306,The World Needs a Hero,60309,GA
1307,Kubera,100325,GA
1308,Fingolfin,160629,GA
1309,Leo Szilard,56359,GA
1310,New Jersey Route 41,101357,GA
1311,CS gas,172147,GA
1312,Ricky Martin (1999 album),235085,GA
1313,Italian battleship Giulio Cesare,15441,GA
1314,Akira Kurosawa,872,GA
1315,New England Patriots,21719,GA
1316,Autobahn (album),173281,GA
1317,Earl Scruggs,60627,GA
1318,Clint Black,168303,GA
1319,Aage Bohr,2201,GA
1320,London Philharmonic Orchestra,156292,GA
1321,Jimmie Foxx,158191,GA
1322,Thomas Hutchinson (governor),223391,GA
1323,History of Christianity,14117,GA
1324,Enlil,9628,GA
1325,Kind of Blue,196161,GA
1326,Coandă-1910,191704,GA
1327,Aphid,162296,GA
1328,Zeno of Elea,143331,GA
1329,Sandra Schmirler,113328,GA
1330,Fanny Mendelssohn,174723,GA
1331,Ronnie Barker,75619,GA
1332,Martha Washington,161547,GA
1333,Esarhaddon,188740,GA
1334,Anatomy,674,GA
1335,New Jersey Route 29,99856,GA
1336,Hank Williams,163416,GA
1337,Passport to Pimlico,254991,GA
1338,"Marysville, Washington",138219,GA
1339,Njörðr,21594,GA
1340,PSR B1620−26 b,265731,GA
1341,Jonathan Pryce,144364,GA
1342,Lexus,18329,GA
1343,Britannicus,75073,GA
1344,Pentium FDIV bug,24637,GA
1345,Arrow (missile family),198447,GA
1346,Simon the Sorcerer,28341,GA
1347,The Life and Death of 9413: a Hollywood Extra,74892,GA
1348,Maureen O'Hara,235309,GA
1349,Avro Canada CF-105 Arrow,69755,GA
1350,1984 New York City Subway shooting,290164,GA
1351,Batman (1989 film),4726,GA
1352,Mulan (1998 film),55720,GA
1353,Ayn Rand,339,GA
1354,Ashby de la Zouch Castle,260992,GA
1355,Slime mold,26725,GA
1356,Queen Anne's War,119954,GA
1357,Narcissus (plant),142854,GA
1358,"Palm Beach, Florida",109617,GA
1359,"Buford, Georgia",110137,GA
1360,Æthelnoth (archbishop of Canterbury),145871,GA
1361,Ice,14946,GA
1362,Yuri Gagarin,34226,GA
1363,Nickel,21274,GA
1364,Kola Peninsula,267512,GA
1365,Tellurium,30043,GA
1366,Killswitch Engage,212907,GA
1367,Korn,45246,GA
1368,Barium,3757,GA
1369,Tuberculosis,30653,GA
1370,Hole (band),142537,GA
1371,Animals (Pink Floyd album),155972,GA
1372,Pool of Radiance,174797,GA
1373,Brolga,94882,GA
1374,A Goofy Movie,155785,GA
1375,The Cure,57568,GA
1376,Piccadilly,229183,GA
1377,Battle of Chosin Reservoir,49397,GA
1378,Princess Peach,81435,GA
1379,Christian Science,125309,GA
1380,German aircraft carrier Graf Zeppelin,192399,GA
1381,Youthanasia,60303,GA
1382,Nótt,87897,GA
1383,Indium,14749,GA
1384,Radama II,271490,GA
1385,Jack Charlton,180733,GA
1386,Ruth Bader Ginsburg,185232,GA
1387,Richard Mentor Johnson,89110,GA
1388,Agriculture,627,GA
1389,Darlington's Bridge at Delaware Station,266765,GA
1390,Czech language,6343,GA
1391,Promethium,23321,GA
1392,Lisa Simpson,64277,GA
1393,Treaty of Waitangi,127254,GA
1394,Stan Marsh,254271,GA
1395,Batman Returns,4728,GA
1396,Tris Speaker,205846,GA
1397,Survival horror,289749,GA
1398,Metis (moon),44654,GA
1399,New Jersey Route 35,83573,GA
1400,A.I. Artificial Intelligence,142224,GA
1401,Rockwell B-1 Lancer,4952,GA
1402,Language,17524,GA
1403,HMS Canopus (1897),192221,GA
1404,New Jersey Route 324,269220,GA
1405,Evolutionary developmental biology,57414,GA
1406,Natalie Portman,38459,GA
1407,X2 (film),288303,GA
1408,Operation Totalize,252164,GA
1409,Myxomatosis,213940,GA
1410,Ruthenium,25600,GA
1411,Dr. Dre,8083,GA
1412,The Great Ziegfeld,44437,GA
1413,Harry Yount,242079,GA
1414,Robert Surcouf,296783,GA
1415,Red Headed Stranger,194668,GA
1416,Algol,1394,GA
1417,Hormizd II,140490,GA
1418,David Mirkin,113150,GA
1419,YuYu Hakusho,158585,GA
1420,Al Pacino,41906,GA
1421,Badajoz,58480,GA
1422,New Labour,207372,GA
1423,Willard Libby,245682,GA
1424,Dreamcast,29036,GA
1425,Chromium,5669,GA
1426,Bringing Up Baby,73376,GA
1427,Expo 67,50588,GA
1428,Liliʻuokalani,195173,GA
1429,Vitalogy,195486,GA
1430,Coverdale–Page,250607,GA
1431,Sodium,26826,GA
1432,Whale,33777,GA
1433,South Park,27977,GA
1434,Interferometry,166689,GA
1435,Hermann Hoth,261665,GA
1436,Euston railway station,182649,GA
1437,Dolwyddelan Castle,206611,GA
1438,Ahmedabad,206337,GA
1439,Stevie Ray Vaughan,166911,GA
1440,Paul Morphy,89771,GA
1441,Ike Turner,50504,GA
1442,Atlantic Wall,149270,GA
1443,Luis Buñuel,169033,GA
1444,Al-Aqsa Mosque,65759,GA
1445,Streptococcal pharyngitis,92398,GA
1446,HMS Carnarvon,191805,GA
1447,Túrin Turambar,248420,GA
1448,Mickey Mantle,63665,GA
1449,USS Bennington (PG-4),208535,GA
1450,Ivo Andrić,55016,GA
1451,Climate,5999,GA
1452,2000 Taiwanese presidential election,284343,GA
1453,Day of Reconciliation,160039,GA
1454,Procellariiformes,53560,GA
1455,Pierce Brosnan,180738,GA
1456,Shepton Mallet,66971,GA
1457,Eärendil and Elwing,63694,GA
1458,Farmer Giles of Ham,11745,GA
1459,Leif Erikson,146803,GA
1460,Cerebrospinal fluid,7632,GA
1461,Argument from morality,2003,GA
1462,Sogdia,93965,GA
1463,Idries Shah,184030,GA
1464,Kuala Lumpur,16854,GA
1465,Indonesian National Revolution,66906,GA
1466,Ian Holm,171137,GA
1467,Manchester Metrolink,253314,GA
1468,Septimius Severus,28413,GA
1469,Diane Lane,306355,GA
1470,A Hard Day's Night (film),248601,GA
1471,Bert Bell,4892,GA
1472,The Cat in the Hat,148731,GA
1473,The Lion King,88678,GA
1474,USS Hornet (CV-12),207232,GA
1475,Joust (video game),221627,GA
1476,Area 51,2321,GA
1477,Molybdenum,19052,GA
1478,Interstate 37,89537,GA
1479,Thin Lizzy,166705,GA
1480,Geyser,13034,GA
1481,Echiura,43144,GA
1482,Rædwald of East Anglia,26225,GA
1483,Battle of the Wilderness,48835,GA
1484,Szczerbiec,39740,GA
1485,Winsor McCay,84656,GA
1486,Gloria Swanson,171993,GA
1487,Final Fantasy Chronicles,52761,GA
1488,Milton Friedman,19640,GA
1489,Vyacheslav Molotov,71490,GA
1490,Battersea Power Station,125745,GA
1491,Jan Karol Chodkiewicz,165560,GA
1492,Predation,57559,GA
1493,Rio (Duran Duran album),196472,GA
1494,New Jersey Route 50,107813,GA
1495,Pim Fortuyn List,51876,GA
1496,Indiana Jones and the Fate of Atlantis,80845,GA
1497,"Ball Ground, Georgia",109957,GA
1498,Ned Flanders,192207,GA
1499,Whitby,169107,GA
1500,Bohemond II of Antioch,157680,GA
1501,E (mathematical constant),9633,GA
1502,Snake River,27982,GA
1503,Geraldine Page,206714,GA
1504,Stealth game,245390,GA
1505,Convergent evolution,82804,GA
1506,New Jersey Route 4,98358,GA
1507,History of the United States Navy,274942,GA
1508,Władysław IV Vasa,207239,GA
1509,The Royal Tenenbaums,223268,GA
1510,USS Hawaii (CB-3),236491,GA
1511,Battle of Dun Nechtain,249974,GA
1512,River Witham,150029,GA
1513,Inanna,78332,GA
1514,Parasitoid,217438,GA
1515,Art Farmer,310414,GA
1516,Animal House,75261,GA
1517,Pearl Krabs,253046,GA
1518,Paralympic Games,67537,GA
1519,"Diana, Princess of Wales",24095,GA
1520,Bartolomé de las Casas,69830,GA
1521,Margaret Thatcher,19831,GA
1522,Wario,100061,GA
1523,Quantum mechanics,25202,GA
1524,School of Advanced Military Studies,47720,GA
1525,"Monsters, Inc.",197558,GA
1526,Pallas's cat,273706,GA
1527,Brooklyn Botanic Garden,301214,GA
1528,Operation Ladbroke,254009,GA
1529,Yoga,34258,GA
1530,Fermium,10822,GA
1531,Phantasy Star Online,292733,GA
1532,American Cocker Spaniel,273940,GA
1533,Stephen V of Hungary,161730,GA
1534,Rati,100843,GA
1535,MAX Light Rail,148813,GA
1536,Battle of Fontenoy,157096,GA
1537,Ontario Highway 407,298606,GA
1538,Zita of Bourbon-Parma,152546,GA
1539,Dragonlance,183339,GA
1540,Tom Bombadil,62766,GA
1541,Sigismund Báthory,28405,GA
1542,Long Range Desert Group,99228,GA
1543,GHV2,175686,GA
1544,The Velvet Underground & Nico,78385,GA
1545,Humpty Dumpty,45915,GA
1546,Ecliptic,9264,GA
1547,Thymus,56265,GA
1548,Battle of Bunker Hill,163162,GA
1549,Surfacing (album),287926,GA
1550,Slide guitar,27614,GA
1551,Battle of Princeton,218910,GA
1552,Saturnalia,157592,GA
1553,American History X,171562,GA
1554,Nevermind,143294,GA
1555,Uxbridge,94342,GA
1556,Jean Anthelme Brillat-Savarin,262801,GA
1557,Harry Shearer,14331,GA
1558,Gawsworth Old Hall,155052,GA
1559,Staten Island Ferry,301247,GA
1560,James I of Scotland,58732,GA
1561,Bethlehem,4312,GA
1562,Porpoise,46037,GA
1563,Uttar Pradesh,231623,GA
1564,Confessions (Usher album),239036,GA
1565,Apollo 1,1965,GA
1566,The Haunted Mask,264104,GA
1567,World War II,32927,GA
1568,Senate of the Roman Republic,142450,GA
1569,Strontium,27118,GA
1570,American robin,67717,GA
1571,Jack Kemp,16200,GA
1572,Alexander the Great,783,GA
1573,Mellon Collie and the Infinite Sadness,215246,GA
1574,Tiger II,188053,GA
1575,Constructible number,7439,GA
1576,Giant panda,12713,GA
1577,Carlos Menem,49966,GA
1578,Led Zeppelin II,50239,GA
1579,Blues for the Red Sun,196839,GA
1580,Water polo at the 1900 Summer Olympics,229687,GA
1581,Erich von Manstein,180727,GA
1582,Professor Frink,64695,GA
1583,Staurakios,181284,GA
1584,Near-Earth object,21626,GA
1585,Copán,83621,GA
1586,River Tone,305226,GA
1587,Time Enough at Last,104108,GA
1588,Vitamin,32512,GA
1589,Jainism,16016,GA
1590,Sergey Brin,60904,GA
1591,New Jersey Route 37,100720,GA
1592,Mario Andretti,271425,GA
1593,Battle of Bouvines,5003,GA
1594,The Quarrymen,126271,GA
1595,Killing of Chandra Levy,53012,GA
1596,National Coalition Party,224532,GA
1597,New Jersey Route 52,107881,GA
1598,Progressive music,24501,GA
1599,Alexander Shulgin,57812,GA
1600,Noam Chomsky,21566,GA
1601,USS Minnesota (BB-22),196769,GA
1602,Final Fantasy Adventure,52764,GA
1603,Tom Clancy's Rainbow Six (video game),49093,GA
1604,Winona Ryder,34078,GA
1605,Imperial War Museum,187432,GA
1606,"Experimental Jet Set, Trash and No Star",274147,GA
1607,Embankment tube station,210422,GA
1608,Nabonidus,256678,GA
1609,Boniface of Savoy (bishop),68925,GA
1610,Cigars of the Pharaoh,54931,GA
1611,Parathyroid gland,291114,GA
1612,Fernão Pires de Andrade,177418,GA
1613,John Smith's Brewery,160327,GA
1614,Iran–Contra affair,14787,GA
1615,Cerro Maravilla murders,298712,GA
1616,Louvre,17546,GA
1617,Tafl games,197115,GA
1618,Flushing Meadows–Corona Park,89050,GA
1619,Firefly,60996,GA
1620,Wings (1927 film),61046,GA
1621,Wales,69894,GA
1622,Voyager 1,32781,GA
1623,Beer,3363,GA
1624,Ken Barlow,162684,GA
1625,Krishna,42154,GA
1626,Common loon,183527,GA
1627,Brook Farm,294902,GA
1628,Thomas Gage,223419,GA
1629,USS South Dakota (BB-57),206164,GA
1630,Ethan Allen,9333,GA
1631,Zoe Porphyrogenita,215814,GA
1632,G-spot,88750,GA
