"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerTextLength","citationCountPerSection","externalLinksCount","externalLinksPerTextLength","externalLinksPerSection","imageCount","imagePerTextLength","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","modalAuxiliaryVerbCount","modalAuxiliaryVerbsRatio","modalAuxiliaryVerbsPerSentence","modalAuxiliaryVerbsRate","passiveVoiceCount","passiveVoiceRatio","passiveVoicePerSentence","passiveVoiceRate","numberOfSentencesThatStartWithACoordinatingConjunction","numberOfSentencesThatStartWithADeterminer","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunction","numberOfSentencesThatStartWithAnAdjective","numberOfSentencesThatStartWithANoun","numberOfSentencesThatStartWithAPronoun","numberOfSentencesThatStartWithAnAdverb","numberOfSentencesThatStartWithAnArticle","numberOfSentencesThatStartWithACoordinatingConjunctionRatio","numberOfSentencesThatStartWithADeterminerRatio","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunctionRatio","numberOfSentencesThatStartWithAnAdjectiveRatio","numberOfSentencesThatStartWithANounRatio","numberOfSentencesThatStartWithAPronounRatio","numberOfSentencesThatStartWithAnAdverbRatio","numberOfSentencesThatStartWithAnArticleRatio","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","differentNounsDifferentWordsRatio","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","differentVerbsDifferentWordsRatio","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","differentPronounsDifferentWordsRatio","adjectiveCount","adjectivesPerSentence","adjectivesRate","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","differentAdjectivesDifferentWordsRatio","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","differentAdverbsDifferentWordsRatio","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","differentCoordinatingConjunctionsDifferentWordsRatio","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","syllablesPerWord","charactersPerWord","NNP,NNP,NNP","VBD,DT,JJ","IN,DT,NNP","NNP,IN,DT","DT,NNP,NNP","JJ,NN,IN","NN,IN,DT","IN,DT,NN","NN,IN,NNP","IN,NNP,NNP","NNP,VBD,DT","VBD,DT,NN","DT,NN,IN","VBD,VBN,IN","NNP,NNP,VBD","IN,NN,IN","NNP,NNP,IN","NNP,IN,NNP","VBD,IN,DT","IN,DT,JJ","JJ,NNS,IN","DT,JJ,NN","IN,DT,NNS","IN,CD,NNP","VBN,IN,DT","DT,NN,NN","IN,PRP$,NN","NNP,VBD,VBN","NNP,CC,NNP","NNS,IN,DT","NN,IN,NN","DT,NN,VBD","NN,VBD,VBN","TO,VB,DT","NNP,POS,NN","ter","er_","_wa","was","as_","s_a","_a_","an_","e_a","_an","and","nd_","_re","ent","_of","of_","f_t","_th","the","he_","on_",",_a","at_","ed_","_on","n_t","or_","ing","ng_","_in","in_","d_t","d_a","_he","_to","ted","th_","al_","es_","ate","_co","ion","ere","_fo","for","s,_","to_","ati","st_","re_","_be","ly_","her","_hi","his","is_","e_t","en_","e_o","t_t","tio","_Th","age","agePerReview","reviewPerDay","reviewsPerUser","reviewsPerUserStdDev","discussionCount","reviewCount","registeredReviewCount","anonymouseReviewCount","registeredReviewRate","anonymouseReviewRate","registeredAnonymouseReviewRatio","userCount","occasionalUserCount","occasionalUserRate","registeredUserCount","anonymouseUserCount","registerdAnonymouseUserRatio","registeredUserRate","anonymouseUserRate","revertCount","revertReviewRatio","diversity","modifiedLinesRate","mostActiveUsersReviewCount","mostActiveUsersReviewRate","occasionalUsersReviewCount","occasionalUsersReviewRate","lastThreeMonthsReviewCount","lastThreeMonthsReviewRate","pageRank","indegree","outdegree","assortativity_inin","assortativity_inout","assortativity_outin","assortativity_outout","localClusteringCoefficient","reciprocity","linkCount","translationCount","probReviewRank","qualityClass"
1558,334,533,15,2,0,5,779,66.8,1555,3,518.3333333333334,1097.4297244015218,0,3,0.0019255455712451862,3,0.2,1.5,2,0.13333333333333333,1,3,0.2,1.5,22.266666666666666,46,10,0.13333333333333333,0.26666666666666666,0,0,0,0,7,0.21212121212121213,0.4666666666666667,0.020958083832335328,0,0,0,0,2,0.06060606060606061,0.13333333333333333,0.005988023952095809,0,1,4,1,9,0,0,1,0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.6,0,0,0.06666666666666667,11.673932135728542,10.298922155688622,49.22894411177646,11.924538922155687,15.253972055888225,44.827095808383234,13.867442237049442,10.603082355289422,170,11.333333333333334,0.5089820359281437,112,7.466666666666667,0.33532934131736525,56,3.7333333333333334,0.16766467065868262,0.32941176470588235,33,2.2,0.09880239520958084,28,1.8666666666666667,0.08383233532934131,0.16470588235294117,12,0.8,0.03592814371257485,5,0.3333333333333333,0.014970059880239521,0.029411764705882353,19,1.2666666666666666,0.05688622754491018,17,1.1333333333333333,0.05089820359281437,0.1,4,0.26666666666666666,0.011976047904191617,4,0.26666666666666666,0.011976047904191617,0.023529411764705882,17,1.1333333333333333,0.05089820359281437,2,0.13333333333333333,0.005988023952095809,0.011764705882352941,44,2.933333333333333,0.1317365269461078,15,1,0.04491017964071856,0.08823529411764706,1.595808383233533,4.664670658682635,7,2,1,2,0,2,3,7,2,0,3,5,2,0,1,1,1,0,3,3,0,4,0,2,0,1,1,2,1,2,1,3,0,3,0,5,12,6,5,7,7,6,6,6,18,17,15,2,2,8,7,2,25,23,25,7,2,5,25,4,6,3,10,9,6,6,14,7,3,19,0,2,1,4,1,5,5,4,5,4,0,17,0,2,4,4,1,2,4,2,2,5,6,2,4,3,0,3126,91.94117647058823,0.010876519513755598,1.3076923076923077,0.7358929688062399,0,34,30,4,0.8823529411764706,0.11764705882352941,7.5,26,25,0.9615384615384616,22,4,5.5,0.8461538461538461,0.15384615384615385,1,0.029411764705882353,0.7647058823529411,3,4,0.11764705882352941,30,0.8823529411764706,3,0.08823529411764706,0.674153653093774,41,351,0.007320464825831511,0.18947020960554548,0.06267032082602099,1.6220498432084502,0.2805176418393444,0.1168091168091168,399,2,0.03967576703789409,1
3435,689,1137,27,4,0,10,858.75,68.9,1152,535,2.1532710280373832,308.93513342879385,0,656,0.19097525473071325,24,0.8888888888888888,6,4,0.14814814814814814,1,2,0.07407407407407407,0.5,25.51851851851852,71,10,0.2222222222222222,0.5555555555555556,0,0,0,0,19,0.37254901960784315,0.7037037037037037,0.027576197387518143,1,0.0196078431372549,0.037037037037037035,0.001451378809869376,10,0.19607843137254902,0.37037037037037035,0.01451378809869376,0,3,4,0,9,3,2,3,0,0.1111111111111111,0.14814814814814814,0,0.3333333333333333,0.1111111111111111,0.07407407407407407,0.1111111111111111,14.810899317314416,12.354716981132075,41.32528570660648,13.834791162715693,16.941805085201313,50.83313981615868,14.970199986440825,11.112799070042467,325,12.037037037037036,0.4716981132075472,209,7.7407407407407405,0.3033381712626996,100,3.7037037037037037,0.14513788098693758,0.3076923076923077,51,1.8888888888888888,0.07402031930333818,64,2.3703703703703702,0.09288824383164006,0.19692307692307692,38,1.4074074074074074,0.055152394775036286,7,0.25925925925925924,0.010159651669085631,0.021538461538461538,56,2.074074074074074,0.08127721335268505,36,1.3333333333333333,0.05224963715529753,0.11076923076923077,27,1,0.03918722786647315,21,0.7777777777777778,0.030478955007256895,0.06461538461538462,27,1,0.03918722786647315,3,0.1111111111111111,0.0043541364296081275,0.009230769230769232,97,3.5925925925925926,0.14078374455732948,25,0.9259259259259259,0.036284470246734396,0.07692307692307693,1.6502177068214805,4.985486211901306,2,3,2,3,0,5,16,17,7,3,5,5,13,2,4,5,1,4,1,11,3,13,0,3,3,1,5,3,1,3,2,1,1,5,1,12,40,17,15,19,10,11,3,9,30,26,31,11,10,28,24,8,49,47,59,20,11,6,40,9,13,5,35,33,18,20,15,9,17,29,8,5,6,5,11,20,14,8,5,7,9,26,3,7,7,9,8,18,8,7,7,9,5,7,3,9,3,549,78.42857142857143,0.012750455373406194,1.1666666666666667,0.408248290463863,0,7,7,0,1,0,7,6,6,1,6,0,6,1,0,0,0,0.8571428571428571,9,0,0,7,1,0,0,0.3033200793137426,12,30,0.0004437623652534068,0.15493390716261912,0.001109405913133517,0.3873347679065478,0.15127758420441348,0.4,30,0,0.07270177023925078,1
3106,664,1002,25,4,0,6,776.5,110.66666666666667,1739,300,5.796666666666667,651.6484225920191,0,300,0.09658725048293625,8,0.32,2,6,0.24,1.5,2,0.08,0.5,26.56,51,9,0.28,0.4,0,0,0,0,24,0.5581395348837209,0.96,0.03614457831325301,8,0.18604651162790697,0.32,0.012048192771084338,15,0.3488372093023256,0.6,0.022590361445783132,0,9,8,0,3,1,2,8,0,0.36,0.32,0,0.12,0.04,0.08,0.32,13.882018072289156,10.590481927710844,52.21214216867472,12.575026506024095,15.864963855421687,48.99975903614458,13.786089987796743,11.017806722891567,342,13.68,0.5150602409638554,219,8.76,0.32981927710843373,130,5.2,0.19578313253012047,0.38011695906432746,43,1.72,0.06475903614457831,46,1.84,0.06927710843373494,0.13450292397660818,21,0.84,0.03162650602409638,6,0.24,0.009036144578313253,0.017543859649122806,43,1.72,0.06475903614457831,35,1.4,0.05271084337349398,0.1023391812865497,22,0.88,0.03313253012048193,18,0.72,0.02710843373493976,0.05263157894736842,17,0.68,0.025602409638554216,2,0.08,0.0030120481927710845,0.005847953216374269,97,3.88,0.1460843373493976,21,0.84,0.03162650602409638,0.06140350877192982,1.5090361445783131,4.677710843373494,7,1,10,4,11,3,12,15,3,5,3,4,15,6,3,1,5,7,0,5,1,9,3,4,10,3,0,1,2,3,4,0,1,2,1,9,21,17,15,20,15,13,9,6,23,19,22,8,4,27,25,8,50,51,51,22,9,8,36,13,13,6,9,9,19,15,11,9,0,34,6,9,3,8,2,10,11,8,6,8,9,16,3,4,9,15,8,8,2,1,3,19,9,7,3,10,9,1750,350,0.002857142857142857,1,0,0,5,5,0,1,0,5,5,5,1,5,0,5,1,0,0,0,1,5,0,0,5,1,0,0,0.6062043851394369,8,38,0.0002834735680155541,0.054802680565897245,0.001346499448073882,0.2603127326880119,0.12222222222222222,0.21052631578947367,41,0,0.08405547421487634,1
1263,232,430,11,3,0,4,421,58,843,163,5.171779141104294,368.47252272048723,0,163,0.1290577988915281,7,0.6363636363636364,2.3333333333333335,1,0.09090909090909091,0.3333333333333333,0,0,0,21.09090909090909,41,6,0.09090909090909091,0.36363636363636365,0,0,0,0,7,0.5,0.6363636363636364,0.03017241379310345,1,0.07142857142857142,0.09090909090909091,0.004310344827586207,8,0.5714285714285714,0.7272727272727273,0.034482758620689655,0,2,2,2,3,0,0,2,0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0,0,0.18181818181818182,14.756532131661437,14.807068965517242,28.626003134796264,14.50614420062696,18.26394984326019,58.159874608150474,16.133371291317395,12.305367711598747,148,13.454545454545455,0.6379310344827587,86,7.818181818181818,0.3706896551724138,53,4.818181818181818,0.22844827586206898,0.3581081081081081,14,1.2727272727272727,0.0603448275862069,23,2.090909090909091,0.09913793103448276,0.1554054054054054,2,0.18181818181818182,0.008620689655172414,1,0.09090909090909091,0.004310344827586207,0.006756756756756757,20,1.8181818181818181,0.08620689655172414,19,1.7272727272727273,0.08189655172413793,0.12837837837837837,2,0.18181818181818182,0.008620689655172414,2,0.18181818181818182,0.008620689655172414,0.013513513513513514,5,0.45454545454545453,0.021551724137931036,2,0.18181818181818182,0.008620689655172414,0.013513513513513514,33,3,0.14224137931034483,13,1.1818181818181819,0.05603448275862069,0.08783783783783784,1.853448275862069,5.443965517241379,2,1,3,2,2,0,4,7,1,2,1,1,2,3,1,2,2,0,1,3,1,3,2,0,4,4,1,3,0,3,1,2,2,1,0,4,7,7,6,8,3,4,3,4,5,2,3,7,6,5,5,3,22,22,23,10,4,0,21,1,3,10,9,8,8,6,5,2,0,5,5,0,8,1,5,3,13,4,6,5,1,5,8,0,2,4,0,1,0,0,0,0,3,0,3,10,2,1012,168.66666666666666,0.005928853754940711,1,0,0,6,5,1,0.8333333333333334,0.16666666666666666,5,6,6,1,5,1,5,0.8333333333333334,0.16666666666666666,0,0,1,3,0,0,6,1,1,0.16666666666666666,5.502480318185384,184,169,0.05197781707892862,0.8049572437724625,0.04774049503445075,0.73933572933449,0.4320716907030646,1.0887573964497042,192,2,0.031793020426676595,1
5100,1023,1783,36,2,5,8,2550,127.875,4323,777,5.563706563706564,2507.4006460874975,2.5,777,0.15235294117647058,27,0.75,13.5,8,0.2222222222222222,4,1,0.027777777777777776,0.5,28.416666666666668,55,16,0.19444444444444445,0.4444444444444444,0,0,0,0,34,0.4358974358974359,0.9444444444444444,0.033235581622678395,6,0.07692307692307693,0.16666666666666666,0.005865102639296188,21,0.2692307692307692,0.5833333333333334,0.020527859237536656,0,2,16,1,5,6,4,1,0,0.05555555555555555,0.4444444444444444,0.027777777777777776,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.027777777777777776,16.25927174975562,12.47214076246334,30.541643450635405,16.0588734115347,19.890615835777126,56.38765158119997,17.187047989186283,11.976279472140764,432,12,0.4222873900293255,346,9.61111111111111,0.33822091886608013,162,4.5,0.15835777126099707,0.375,78,2.1666666666666665,0.07624633431085044,68,1.8888888888888888,0.06647116324535679,0.1574074074074074,51,1.4166666666666667,0.04985337243401759,5,0.1388888888888889,0.004887585532746823,0.011574074074074073,78,2.1666666666666665,0.07624633431085044,57,1.5833333333333333,0.05571847507331378,0.13194444444444445,34,0.9444444444444444,0.033235581622678395,25,0.6944444444444444,0.024437927663734114,0.05787037037037037,35,0.9722222222222222,0.03421309872922776,3,0.08333333333333333,0.002932551319648094,0.006944444444444444,152,4.222222222222222,0.14858260019550343,20,0.5555555555555556,0.019550342130987292,0.046296296296296294,1.7429130009775171,4.9853372434017595,25,5,18,8,15,12,15,20,9,19,4,4,13,12,6,1,16,12,6,13,5,14,1,2,6,7,4,4,3,7,4,2,2,6,3,26,24,30,24,44,15,11,34,10,40,41,38,14,12,44,38,17,90,75,87,25,7,18,69,9,18,14,25,24,43,32,25,20,17,29,26,6,29,8,17,31,28,3,13,7,5,30,16,9,7,16,15,2,12,14,13,10,9,16,13,19,3,4191,15.295620437956204,0.06537819136244333,1.280373831775701,1.14485493288022,2,274,135,139,0.4927007299270073,0.5072992700729927,0.9712230215827338,214,208,0.9719626168224299,103,111,0.9279279279279279,0.48130841121495327,0.5186915887850467,1,0.0036496350364963502,0.781021897810219,8,55,0.20072992700729927,234,0.8540145985401459,3,0.010948905109489052,1.6389736883946469,70,304,0.008167475042873004,0.42200622209326694,0.035470177329048475,1.832712735947902,0.17866052099611476,0.23026315789473684,360,4,0.11035078272588746,1
30326,5822,10153,231,11,5,45,2756.909090909091,129.37777777777777,7495,361,20.761772853185594,2047.9606441531048,0.45454545454545453,1813,0.0597836839675526,137,0.5930735930735931,12.454545454545455,68,0.2943722943722944,6.181818181818182,16,0.06926406926406926,1.4545454545454546,25.203463203463205,76,7,0.18181818181818182,0.36796536796536794,1,0.004329004329004329,0,0,194,0.42358078602620086,0.8398268398268398,0.03332188251459979,32,0.06986899563318777,0.13852813852813853,0.005496392992098935,131,0.28602620087336245,0.5670995670995671,0.022500858811405015,0,66,63,13,48,22,11,50,0,0.2857142857142857,0.2727272727272727,0.05627705627705628,0.2077922077922078,0.09523809523809523,0.047619047619047616,0.21645021645021645,15.705476019457471,13.65367227756784,33.71933850702143,14.817399429838456,18.46338459433616,53.665847773454445,16.257713441985825,11.731998851497751,1761,7.623376623376624,0.30247337684644454,1971,8.532467532467532,0.3385434558570938,636,2.7532467532467533,0.10924081071796633,0.36115843270868825,458,1.9826839826839826,0.078667124699416,278,1.2034632034632036,0.047749914118859496,0.15786484951731972,210,0.9090909090909091,0.036070079010649264,14,0.06060606060606061,0.0024046719340432843,0.007950028392958546,437,1.8917748917748918,0.07506011679835108,221,0.9567099567099567,0.03795946410168327,0.1254968767745599,199,0.8614718614718615,0.03418069391961525,102,0.44155844155844154,0.017519752662315355,0.05792163543441227,183,0.7922077922077922,0.03143249742356578,4,0.017316017316017316,0.0006870491240123669,0.002271436683702442,910,3.9393939393939394,0.15630367571281348,42,0.18181818181818182,0.007214015802129852,0.02385008517887564,1.7439024390243902,5.208862933699759,75,15,58,16,32,63,120,142,39,48,18,27,119,51,36,33,39,42,20,50,34,71,36,7,38,38,9,15,33,42,36,25,22,17,6,102,167,94,70,123,73,79,66,57,173,215,185,82,165,282,264,104,568,502,463,143,57,96,339,36,86,101,159,143,235,163,118,72,28,163,93,81,120,98,79,98,171,137,70,82,65,145,111,66,149,95,91,40,27,41,56,91,99,60,82,148,85,5193,4.320299500831947,0.23146543423839785,1.5006242197253432,2.364912706605192,12,1202,813,389,0.6763727121464226,0.32362728785357736,2.089974293059126,801,762,0.951310861423221,450,351,1.2820512820512822,0.5617977528089888,0.43820224719101125,0,0,0.6663893510815307,68,351,0.29201331114808654,854,0.7104825291181365,10,0.008319467554076539,16.278701288564964,74,512,0.023878552198953427,0.4336790311128001,0.1652137665657318,3.000590053104779,0.14406814270295498,0.14453125,600,33,0.27815698309929787,1
5495,1129,1956,43,4,0,19,1373.75,59.421052631578945,2520,182,13.846153846153847,1203.63404599017,0,182,0.033121019108280254,55,1.2790697674418605,13.75,54,1.255813953488372,13.5,2,0.046511627906976744,0.5,26.25581395348837,51,8,0.13953488372093023,0.32558139534883723,0,0,0,0,20,0.30303030303030304,0.46511627906976744,0.01771479185119575,1,0.015151515151515152,0.023255813953488372,0.0008857395925597874,4,0.06060606060606061,0.09302325581395349,0.00354295837023915,0,17,18,3,3,1,1,17,0,0.3953488372093023,0.4186046511627907,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.3953488372093023,14.622131954600697,11.691408325952171,33.61528683543784,15.09334582981441,18.50941149813583,50.347930871114585,16.225891920338782,12.211419018682927,418,9.720930232558139,0.37023914968999116,414,9.627906976744185,0.366696191319752,157,3.6511627906976742,0.13906111603188662,0.37559808612440193,66,1.5348837209302326,0.05845881310894597,58,1.3488372093023255,0.05137289636846767,0.13875598086124402,19,0.4418604651162791,0.01682905225863596,4,0.09302325581395349,0.00354295837023915,0.009569377990430622,113,2.627906976744186,0.10008857395925598,56,1.302325581395349,0.049601417183348095,0.1339712918660287,25,0.5813953488372093,0.022143489813994686,19,0.4418604651162791,0.01682905225863596,0.045454545454545456,31,0.7209302325581395,0.02745792736935341,3,0.06976744186046512,0.002657218777679362,0.007177033492822967,180,4.186046511627907,0.15943312666076173,28,0.6511627906976745,0.024800708591674048,0.06698564593301436,1.7325066430469442,4.867139061116032,18,5,10,7,10,17,23,19,24,10,8,6,16,2,8,4,6,13,4,24,9,25,2,10,4,1,3,2,7,4,3,5,1,7,0,20,20,10,10,26,13,8,17,8,40,33,35,27,21,71,53,18,112,104,112,27,24,9,58,12,11,11,27,24,37,30,26,16,7,24,21,2,18,28,15,13,25,5,20,21,12,23,13,20,7,8,9,4,2,1,3,19,7,21,14,16,18,675,11.065573770491802,0.09037037037037036,1.564102564102564,1.774006345963725,2,61,53,8,0.8688524590163934,0.13114754098360656,6.625,39,36,0.9230769230769231,31,8,3.875,0.7948717948717948,0.20512820512820512,1,0.01639344262295082,0.639344262295082,17,17,0.2786885245901639,39,0.639344262295082,2,0.03278688524590164,2.942439842284241,0,240,0,0,0.04959113145265855,0.9899969062596679,0.4395397489539749,0,331,1,0.10519937812047297,1
9782,2043,3248,102,6,0,27,1630.3333333333333,75.66666666666667,3851,64,60.171875,1657.4905932362535,0,241,0.024637088529952975,31,0.30392156862745096,5.166666666666667,6,0.058823529411764705,1,4,0.0392156862745098,0.6666666666666666,20.029411764705884,46,2,0.14705882352941177,0.28431372549019607,0,0,0,0,68,0.35789473684210527,0.6666666666666666,0.033284385707293196,6,0.031578947368421054,0.058823529411764705,0.002936857562408223,38,0.2,0.37254901960784315,0.01860009789525208,0,14,27,1,26,28,3,12,0,0.13725490196078433,0.2647058823529412,0.00980392156862745,0.2549019607843137,0.27450980392156865,0.029411764705882353,0.11764705882352941,11.136453312602576,10.875947136563873,52.006468644726624,10.981333534882385,14.081270334859349,46.21772189194455,13.088328501894168,10.527056229305233,829,8.127450980392156,0.4057758198727362,635,6.2254901960784315,0.3108174253548703,324,3.176470588235294,0.15859030837004406,0.390832328106152,190,1.8627450980392157,0.0930004894762604,140,1.3725490196078431,0.06852667645619187,0.16887816646562123,178,1.7450980392156863,0.08712677435144396,12,0.11764705882352941,0.005873715124816446,0.014475271411338963,124,1.2156862745098038,0.06069505628976995,95,0.9313725490196079,0.0465002447381302,0.11459589867310012,52,0.5098039215686274,0.025452765540871267,37,0.3627450980392157,0.01811062163485071,0.04463208685162847,70,0.6862745098039216,0.034263338228095935,2,0.0196078431372549,0.0009789525208027412,0.0024125452352231603,297,2.911764705882353,0.14537444933920704,31,0.30392156862745096,0.015173764072442487,0.03739445114595899,1.5898188937836515,4.788056779246206,20,14,26,15,16,21,31,40,19,19,11,21,37,15,6,12,20,8,7,25,5,35,4,16,12,8,11,11,7,11,13,7,2,5,7,27,55,49,49,61,40,44,26,30,72,89,82,28,31,79,70,22,160,147,179,55,22,24,122,32,29,34,56,56,49,49,53,33,48,69,41,25,37,21,20,37,37,32,37,34,8,59,18,24,29,23,19,23,43,38,42,27,22,27,23,28,18,3282,59.67272727272727,0.01675807434491164,1.2222222222222223,0.9265990819042808,2,55,48,7,0.8727272727272727,0.12727272727272726,6.857142857142857,45,44,0.9777777777777777,38,7,5.428571428571429,0.8444444444444444,0.15555555555555556,1,0.01818181818181818,0.8181818181818182,27,9,0.16363636363636364,48,0.8727272727272727,1,0.01818181818181818,12.11918011039536,476,506,0.16839808686354277,1.349243736289112,0.1790114116658669,1.4342801062233,0.3434797818427931,0.9407114624505929,513,10,0.16969933270446202,1
9964,2124,3385,90,6,0,12,1660.6666666666667,177,6986,29,240.89655172413794,2662.9883527095394,0,201,0.020172621437173827,20,0.2222222222222222,3.3333333333333335,14,0.15555555555555556,2.3333333333333335,0,0,0,23.6,91,2,0.17777777777777778,0.4222222222222222,6,0.06666666666666667,2,0.022222222222222223,80,0.41237113402061853,0.8888888888888888,0.03766478342749529,15,0.07731958762886598,0.16666666666666666,0.007062146892655367,28,0.14432989690721648,0.3111111111111111,0.013182674199623353,5,15,8,4,21,21,2,11,0.05555555555555555,0.16666666666666666,0.08888888888888889,0.044444444444444446,0.23333333333333334,0.23333333333333334,0.022222222222222223,0.12222222222222222,12.46531073446328,10.529717514124297,48.054728813559336,12.419555555555558,16.08783427495292,48.46360435601408,14.442966079579811,9.914277514124294,874,9.71111111111111,0.4114877589453861,558,6.2,0.2627118644067797,320,3.5555555555555554,0.15065913370998116,0.36613272311212813,194,2.1555555555555554,0.09133709981167608,150,1.6666666666666667,0.07062146892655367,0.17162471395881007,197,2.188888888888889,0.09274952919020715,20,0.2222222222222222,0.009416195856873822,0.02288329519450801,158,1.7555555555555555,0.0743879472693032,114,1.2666666666666666,0.05367231638418079,0.13043478260869565,76,0.8444444444444444,0.035781544256120526,50,0.5555555555555556,0.023540489642184557,0.057208237986270026,93,1.0333333333333334,0.043785310734463276,5,0.05555555555555555,0.0023540489642184556,0.005720823798627002,327,3.6333333333333333,0.153954802259887,38,0.4222222222222222,0.017890772128060263,0.043478260869565216,1.5936911487758945,4.691148775894539,7,5,15,7,6,14,40,42,20,6,8,13,46,9,5,11,5,14,7,31,6,34,12,0,10,3,17,2,6,12,12,5,9,6,2,19,51,46,42,55,34,43,39,40,93,91,83,35,43,101,96,34,194,172,175,26,43,33,108,15,21,36,55,46,69,42,53,17,40,77,20,37,17,25,24,33,28,21,26,27,44,75,12,23,34,31,24,32,38,32,52,32,27,30,28,21,17,3877,66.84482758620689,0.01496002063451122,1.2083333333333333,0.742575544787406,2,58,49,9,0.8448275862068966,0.15517241379310345,5.444444444444445,48,46,0.9583333333333334,39,9,4.333333333333333,0.8125,0.1875,0,0,0.8275862068965517,25,9,0.15517241379310345,49,0.8448275862068966,0,0,0.48897012869888423,16,65,0.0035003092480006912,0.07846936304189876,0.014220006320002808,0.31878178735771373,0.12939814814814815,0.24615384615384617,70,10,0.1324774058973774,1
6434,1359,2252,65,6,0,20,1072.3333333333333,67.95,3788,133,28.481203007518797,1390.0199518951758,0,173,0.026888405346596207,35,0.5384615384615384,5.833333333333333,5,0.07692307692307693,0.8333333333333334,0,0,0,20.907692307692308,63,6,0.12307692307692308,0.2153846153846154,0,0,0,0,43,0.39814814814814814,0.6615384615384615,0.03164091243561442,3,0.027777777777777776,0.046153846153846156,0.002207505518763797,22,0.2037037037037037,0.3384615384615385,0.016188373804267846,0,18,26,1,10,7,3,16,0,0.27692307692307694,0.4,0.015384615384615385,0.15384615384615385,0.1076923076923077,0.046153846153846156,0.24615384615384617,11.322698250976394,10.62231052244297,45.42296383087111,12.117789551140547,15.63312843153903,46.418723660445515,14.265292616868656,10.970931398652857,564,8.676923076923076,0.41501103752759383,455,7,0.33480500367917587,192,2.953846153846154,0.141280353200883,0.3404255319148936,108,1.6615384615384616,0.07947019867549669,88,1.353846153846154,0.06475349521707138,0.15602836879432624,65,1,0.047829286239882265,11,0.16923076923076924,0.008094186902133923,0.01950354609929078,61,0.9384615384615385,0.044885945548197206,50,0.7692307692307693,0.03679175864606328,0.08865248226950355,42,0.6461538461538462,0.03090507726269316,27,0.4153846153846154,0.019867549668874173,0.047872340425531915,36,0.5538461538461539,0.026490066225165563,3,0.046153846153846156,0.002207505518763797,0.005319148936170213,229,3.523076923076923,0.16850625459896984,27,0.4153846153846154,0.019867549668874173,0.047872340425531915,1.6571008094186903,4.734363502575423,12,0,20,11,3,11,28,34,26,18,7,17,44,12,3,5,13,23,6,14,2,12,6,7,8,4,10,12,10,8,4,8,5,10,5,17,43,32,32,41,12,16,20,9,40,44,40,21,17,70,70,20,141,127,144,25,13,16,57,17,29,14,32,27,41,36,21,18,20,45,15,15,15,11,19,26,19,17,13,13,10,43,13,11,10,16,19,11,33,35,42,31,15,16,14,14,19,5202,35.38775510204081,0.02825836216839677,1.2352941176470589,0.7330674160611194,3,147,107,40,0.7278911564625851,0.272108843537415,2.675,119,116,0.9747899159663865,82,37,2.2162162162162162,0.6890756302521008,0.31092436974789917,1,0.006802721088435374,0.8095238095238095,23,23,0.1564625850340136,133,0.9047619047619048,1,0.006802721088435374,11.965417676096035,379,100,0.0872471545348422,4.46320835894284,0.02302035739705599,1.1776275353411187,0.03352084625396354,3.79,135,37,0.1113881252026899,1
